organisationunitid,uid,name,shortname,nhfrid,subcounty_uid,subcounty,admin_unit_uid,admin_unit,district_uid,district,region_uid,region,hflevel,ownership,status,reporting
9934864,oA9gSEEB1qd,Piwan Medical Centre,Piwan Medical Centre,8.00803E+12,xN3BZZ5MtYs,Bar-Dege Layibi Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,HC II,PFP,Functional,Reporting
39113,aPsvoBYxsDS,St. Mary's Hospital Lacor,St. Mary's  Hospital Lacor,8.00802E+12,xN3BZZ5MtYs,Bar-Dege Layibi Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,General Hospital,PNFP,Functional,Reporting
9934865,l6Hyq52O7B1,St. Mary's Medical Centre,St. Mary's Medical Centre,8.00803E+12,xN3BZZ5MtYs,Bar-Dege Layibi Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,HC II,PFP,Functional,Reporting
39115,PDrCI0KZp8c,St. Monica Health Centre II,St. Monica HC II,8.00802E+12,xN3BZZ5MtYs,Bar-Dege Layibi Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,HC II,PNFP,Functional,Reporting
39117,LPJ8Gxge7ig,St. Philip Health Centre II,St. Philip HC II,8.00803E+12,xN3BZZ5MtYs,Bar-Dege Layibi Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,HC II,PNFP,Functional,Reporting
39121,asZMKtqcAd9,Victory Medical Centre Clinic (Laroo),Victory Medical Centre Clinic (Laroo) HC II,8.00803E+12,xN3BZZ5MtYs,Bar-Dege Layibi Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,Clinic,PFP,Functional,Reporting
39060,b2LlvIFGc5U,AAR Gulu Clinic,AAR Gulu Clinic,8.00803E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,Clinic,PFP,Functional,Reporting
34534,CkUZza1MI3Y,Agonga Karine Community Health Centre II,Agonga Karine Community HC II,8.00803E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,HC II,PNFP,Functional,Reporting
39063,aE0Yzd3YZQ9,Aywee Health Centre III,Aywee HC III,8.00802E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,HC III,GOV,Functional,Reporting
34932,pXRws5D6wrR,Community Clinic,Community Clinic,8.00802E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,Clinic,PFP,Functional,Reporting
39069,aLYCBzAcgPU,Fitzmann Medical and Dental Clinic,Fitzmann Medical and Dental Clinic,8.00803E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,Clinic,PFP,Functional,Reporting
39070,DgcoJ3W21vA,Flama Uganda Health Centre II,Flama Uganda HC II,8.00803E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,HC II,PNFP,Functional,Reporting
34894,fLjNMAg4ymN,Goodwilll Polyclinic,Goodwilll Polyclinic,8.00802E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,Clinic,PNFP,Non-Functional,Non-Reporting
39074,ac0AKXEU6Cz,Gulu Lifeline Clinic,Gulu Lifeline Clinic,8.00803E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,Clinic,PFP,Non-Functional,Non-Reporting
39076,afGTmR6EesS,Gulu Police Health Centre III,Gulu Police HC III,8.00802E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,HC III,GOV,Functional,Reporting
39078,QDc7Wijvfca,Gulu Regional Referral Hospital,Gulu Regional Referral Hospital,8.00802E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,RRH,GOV,Functional,Reporting
39079,GDyo7zIJZ29,Gulu University Health Centre II,Gulu University HC II,8.00802E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
39080,qZUu0ylcHTa,Gulu Youth Health Centre II,Gulu Youth Centre HC II,8.00803E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,HC II,PFP,Functional,Reporting
1593708,iRuin8Wmvzp,Healing Hand Medical Centre,Healing Hand Medical Centre,8.00803E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,HC II,PFP,Functional,Reporting
39084,huR6kAEICw4,Karin Medical Health Centre III,Karin Medical Centre HC III,8.00803E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,HC III,PNFP,Functional,Reporting
39087,FvZUwmuSrzB,Lapeta Health Centre II,Lapeta HC II,8.00802E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
39088,elqHQKpMveQ,Laroo Health Centre III,Laroo HC III,8.00803E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,HC III,GOV,Functional,Reporting
40379,pD07V67nAEZ,Mary Queen Of Peace Health Centre III,Mary Queen Of Peace HC III,8.00803E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,HC III,PNFP,Functional,Reporting
39095,Vc52QmdPT1X,Mola Medical Centre Clinic,Mola Medical Centre Clinic,8.00803E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,Clinic,PFP,Non-Functional,Non-Reporting
34747,y6obJSQlHLE,Musgrave Health Centre II,Musgrave HC II,8.00802E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,HC II,PNFP,Non-Functional,Non-Reporting
39112,CM43BBuBghi,Pece Awel Health Centre III,Pece Awel HC III,8.00803E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,HC III,GOV,Functional,Reporting
39104,MRK5dHBnvSw,Pece Prisons Health Centre II,Pece Prisons HC II,8.00803E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
39106,DCyQXcoWZw7,Pilwak Clinic (Pece),Pilwak Clinic (Pece) HC II,8.00802E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,Clinic,PFP,Functional,Reporting
39110,o3GWM4VVhQy,Reproductive Health Uganda (Gulu) Health Centre II,Reproductive Health Uganda (Gulu) HC II,8.00802E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,HC II,PNFP,Functional,Reporting
1593705,bkDIfDrVsnC,St. Bakita Medical Centre and Maternity Home,St. Bakita Medical Centre and Maternity Home,8.00802E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,HC II,PFP,Functional,Reporting
39114,XpSHs0t1rtF,St. Mauritz Health Centre III,St. Mauritz HC III,8.00802E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,HC III,PNFP,Functional,Reporting
39116,kG0Pg9QsbJM,St. Nektarios Orthodox Health Centre III,St. Nektarios Orthodox HC III,8.00802E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,HC III,PNFP,Functional,Reporting
39118,atGRMXTBJaA,TASO Gulu,TASO Gulu Special Clinic,8.00802E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,Clinic,PNFP,Functional,Reporting
39120,rigBgTrixkr,Unyama Health Centre II,Unyama HC II,8.00802E+12,LllQ7wFfkGG,Laroo Pece Division,AaEdnyGpKsv,Gulu City Council,szlrGpmFlu9,Gulu City,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
39062,Z1dfGmIoSeF,Awach Health Centre IV,Awach HC IV,8.00803E+12,nd7BxeKY0BC,Awach Subcounty,JBQsbENkZiC,Gulu DLG,Gwk4wkLz7EW,Gulu District,SUvODYOcaVf,Acholi,HC IV,GOV,Functional,Reporting
39081,F6wXWJHDAlo,Gwengdiya Health Centre II,Gwengdiya HC II,8.00802E+12,nd7BxeKY0BC,Awach Subcounty,JBQsbENkZiC,Gulu DLG,Gwk4wkLz7EW,Gulu District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
39067,KBjtlZguP00,Coope Health Centre II,Coope HC II,8.00803E+12,LNkFivzpeA1,Bungatira Subcounty,JBQsbENkZiC,Gulu DLG,Gwk4wkLz7EW,Gulu District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
39093,dIbIL5tIcDi,Lukodi Health Centre II,Lukodi HC II,8.00802E+12,LNkFivzpeA1,Bungatira Subcounty,JBQsbENkZiC,Gulu DLG,Gwk4wkLz7EW,Gulu District,SUvODYOcaVf,Acholi,HC II,PNFP,Functional,Reporting
39109,WKobZy8pNwR,Punena Health Centre II,Punena HC II,8.00802E+12,LNkFivzpeA1,Bungatira Subcounty,JBQsbENkZiC,Gulu DLG,Gwk4wkLz7EW,Gulu District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
39111,UH56sJpuPoN,Rwotobilo Health Centre II,Rwotobilo HC II,8.00803E+12,LNkFivzpeA1,Bungatira Subcounty,JBQsbENkZiC,Gulu DLG,Gwk4wkLz7EW,Gulu District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
39097,ZEEW8QXy1sS,Omel Health Centre III,Omel HC III,8.00802E+12,SXn9X0OzWLu,Omel Subcounty,JBQsbENkZiC,Gulu DLG,Gwk4wkLz7EW,Gulu District,SUvODYOcaVf,Acholi,HC III,GOV,Functional,Reporting
39091,Gzcd4Zsd8iB,Lugore Health Centre II,Lugore HC II,8.00803E+12,ALL4sSTGBRn,Owalo Subcounty,JBQsbENkZiC,Gulu DLG,Gwk4wkLz7EW,Gulu District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
39092,PQ5WTEpxw8U,Lugore Prisons Health Centre II,Lugore Prisons HC II,8.00803E+12,ALL4sSTGBRn,Owalo Subcounty,JBQsbENkZiC,Gulu DLG,Gwk4wkLz7EW,Gulu District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
39099,WleyUUQfJK6,Pabwo Health Centre III,Pabwo HC III,8.00803E+12,eqWTxwNFZ3e,Owo Subcounty,JBQsbENkZiC,Gulu DLG,Gwk4wkLz7EW,Gulu District,SUvODYOcaVf,Acholi,HC III,GOV,Functional,Reporting
39107,UgqKAVxjbex,Pugwinyi Health Centre II,Pugwinyi HC II,8.00802E+12,eqWTxwNFZ3e,Owo Subcounty,JBQsbENkZiC,Gulu DLG,Gwk4wkLz7EW,Gulu District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
39100,gtVTKwveKEE,Paibona Health Centre II,Paibona HC II,8.00802E+12,PByGsFlUb4P,Paibona Subcounty,JBQsbENkZiC,Gulu DLG,Gwk4wkLz7EW,Gulu District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
39068,apGje3lIGEP,Cwero Health Centre III,Cwero HC III,8.00803E+12,OKIyTJatyIr,Paicho Subcounty,JBQsbENkZiC,Gulu DLG,Gwk4wkLz7EW,Gulu District,SUvODYOcaVf,Acholi,HC III,GOV,Functional,Reporting
39073,RefkDqDX6jq,Gracius Clinic and Maternity Home,Gracius Clinic and Maternity Home,8.00803E+12,OKIyTJatyIr,Paicho Subcounty,JBQsbENkZiC,Gulu DLG,Gwk4wkLz7EW,Gulu District,SUvODYOcaVf,Acholi,Clinic,PFP,Functional,Reporting
39083,cStwSlODOpK,Kal Alii Health Centre II,Kal Alii HC II,8.00803E+12,OKIyTJatyIr,Paicho Subcounty,JBQsbENkZiC,Gulu DLG,Gwk4wkLz7EW,Gulu District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
39101,qb4Et8MqIZt,Paicho Medical Centre,Paicho Medical Centre,8.00803E+12,OKIyTJatyIr,Paicho Subcounty,JBQsbENkZiC,Gulu DLG,Gwk4wkLz7EW,Gulu District,SUvODYOcaVf,Acholi,Clinic,PFP,Functional,Reporting
39119,CQ5zCINpLm3,Te-Ato Health Centre II,Te-Ato HC II,8.00802E+12,OKIyTJatyIr,Paicho Subcounty,JBQsbENkZiC,Gulu DLG,Gwk4wkLz7EW,Gulu District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
39086,ltWFhjfI6qF,Labworomor Health Centre III,Labworomor HC III,8.00803E+12,N00GWUvXv52,Palaro Subcounty,JBQsbENkZiC,Gulu DLG,Gwk4wkLz7EW,Gulu District,SUvODYOcaVf,Acholi,HC III,GOV,Functional,Reporting
39098,bRt4VDvHDPQ,Oroko Health Centre II,Oroko HC II,8.00803E+12,N00GWUvXv52,Palaro Subcounty,JBQsbENkZiC,Gulu DLG,Gwk4wkLz7EW,Gulu District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
39102,T5RAXrLQCD6,Patiko Health Centre III,Patiko HC III,8.00802E+12,mJidDmRCdn8,Patiko Subcounty,JBQsbENkZiC,Gulu DLG,Gwk4wkLz7EW,Gulu District,SUvODYOcaVf,Acholi,HC III,GOV,Functional,Reporting
39103,NsNbvtaMOK2,Pawel Angany Health Centre II,Pawel Angany HC II,8.00803E+12,mJidDmRCdn8,Patiko Subcounty,JBQsbENkZiC,Gulu DLG,Gwk4wkLz7EW,Gulu District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
39108,EutuLBY58L0,Pukony Health Centre II,Pukony HC II,8.00803E+12,ufFYZzS4K49,Pukony Subcounty,JBQsbENkZiC,Gulu DLG,Gwk4wkLz7EW,Gulu District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
39061,P2sdfoxH0a7,Angaya Health Centre III,Angaya HC III,8.00803E+12,Anb2BySBeLP,Unyama Subcounty,JBQsbENkZiC,Gulu DLG,Gwk4wkLz7EW,Gulu District,SUvODYOcaVf,Acholi,HC III,GOV,Functional,Reporting
34434,ifmbldJaNrM,Bmj Medical Clinic,Bmj Medical Clinic,8.00802E+12,mdLZLcMudPe,Central Division,fjlLg5TXxZG,Kitgum Municipality,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,Clinic,PFP,Functional,Reporting
38102,k1Ady0jT3QS,Bregma Health Centre II,Bregma HC II,8.00803E+12,mdLZLcMudPe,Central Division,fjlLg5TXxZG,Kitgum Municipality,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC II,PFP,Functional,Reporting
34411,aY4QRB6dKBj,Capricon Medical Clinic,Capricon Medical Clinic,8.00802E+12,mdLZLcMudPe,Central Division,fjlLg5TXxZG,Kitgum Municipality,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,Clinic,PFP,Functional,Reporting
161379,AcJBataZEgg,Florence Medic Drug Supplies Health Centre II,Florence Medic Drug Supplies HC II,8.00803E+12,mdLZLcMudPe,Central Division,fjlLg5TXxZG,Kitgum Municipality,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC II,PFP,Non-Functional,Non-Reporting
37551,OSehC9j4JV1,Irene Gleeson Foundation Health Centre II,Irene Gleeson Foundation HC II,8.00803E+12,mdLZLcMudPe,Central Division,fjlLg5TXxZG,Kitgum Municipality,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC II,PNFP,Functional,Reporting
36936,z2LfysbyF9U,Kitgum General Hospital,Kitgum Hospital,8.00802E+12,mdLZLcMudPe,Central Division,fjlLg5TXxZG,Kitgum Municipality,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,General Hospital,GOV,Functional,Reporting
34916,f7pQNP83wd9,Kitgum Maternity and Medical Centre,Kitgum Maternity and Medical Centre Clinic,8.00802E+12,mdLZLcMudPe,Central Division,fjlLg5TXxZG,Kitgum Municipality,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,Clinic,PFP,Functional,Reporting
36935,v3S6pvqS63U,Kitgum Police Health Centre II,Kitgum Police HC II,8.00802E+12,mdLZLcMudPe,Central Division,fjlLg5TXxZG,Kitgum Municipality,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
36934,MvWfNbmsyfy,Kitgum Prisons Health Centre II,Kitgum Prison HC II,8.00802E+12,mdLZLcMudPe,Central Division,fjlLg5TXxZG,Kitgum Municipality,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
33941,CU6IfK8lFaQ,Lorado Medical Clinic,Lorado Medical Clinic,8.00803E+12,mdLZLcMudPe,Central Division,fjlLg5TXxZG,Kitgum Municipality,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,Clinic,PFP,Non-Functional,Non-Reporting
33884,XyQOt9FlVin,Maternity Home Health Centre II,Maternity Home HC II,8.00803E+12,mdLZLcMudPe,Central Division,fjlLg5TXxZG,Kitgum Municipality,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC II,PFP,Non-Functional,Non-Reporting
36449,FW0YzouB8dl,Meeting Point Health Centre II,Meeting Point HC II,8.00802E+12,mdLZLcMudPe,Central Division,fjlLg5TXxZG,Kitgum Municipality,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC II,PNFP,Functional,Reporting
36932,aKgreJPVnve,Kitgum-Matidi Health Centre III,Kitgum-Matidi HC III,8.00803E+12,K1ZKgCaz0Hd,Kitgum Matidi Subcounty,CSACAoEcsPx,Kitgum DLG,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC III,GOV,Functional,Reporting
35876,GFklTLJ61aK,Obyen Health Centre II,Obyen HC II,8.00803E+12,K1ZKgCaz0Hd,Kitgum Matidi Subcounty,CSACAoEcsPx,Kitgum DLG,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
35795,f33lKK2tJNV,Pajimo Health Centre III,Pajimo HC III,8.00802E+12,I0Dnu8MNpI6,Labongo Akwang Subcounty,CSACAoEcsPx,Kitgum DLG,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC III,GOV,Functional,Reporting
35794,QpXYf9Wb3CQ,Pajimo Military Health Centre II,Pajimo Military HC II,8.00802E+12,I0Dnu8MNpI6,Labongo Akwang Subcounty,CSACAoEcsPx,Kitgum DLG,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
35221,mWCozaybY0V,Tumangu Health Centre II,Tumangu HC II,8.00803E+12,I0Dnu8MNpI6,Labongo Akwang Subcounty,CSACAoEcsPx,Kitgum DLG,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
37621,resqo4n29Tk,Gweng-Coo Health Centre II,Gweng-Coo HC II,8.00803E+12,awkC6nEZfiH,Labongo Amida Subcounty,CSACAoEcsPx,Kitgum DLG,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
36655,ayBEw3mzXtd,Lukwor Health Centre II,Lukwor HC II,8.00803E+12,awkC6nEZfiH,Labongo Amida Subcounty,CSACAoEcsPx,Kitgum DLG,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
35865,MxcpmhA0rrA,Okidi Health Centre III,Okidi HC III,8.00803E+12,awkC6nEZfiH,Labongo Amida Subcounty,CSACAoEcsPx,Kitgum DLG,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC III,GOV,Functional,Reporting
36693,WgmL7qQcVxV,Loborom Health Centre III,Loborom HC III,8.00803E+12,GYTYaoNGHZ3,Labongo Layamo Subcounty,CSACAoEcsPx,Kitgum DLG,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC III,GOV,Functional,Reporting
38265,aWMoXZucGiV,Akuna Laber Health Centre III,Akuna Laber HC III,8.00802E+12,aUTx89Nc5z1,Lagoro Subcounty,CSACAoEcsPx,Kitgum DLG,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC III,GOV,Functional,Reporting
367955,qDsAKcIKGZy,Lakwor Health Centre II,Lakwor HC II,8.00802E+12,aUTx89Nc5z1,Lagoro Subcounty,CSACAoEcsPx,Kitgum DLG,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
35824,lYrwiBVHAUv,Oryang Kulu Kwach Health Centre II,Oryang Kulu Kwach HC II,8.00803E+12,aUTx89Nc5z1,Lagoro Subcounty,CSACAoEcsPx,Kitgum DLG,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
35751,ZrUF32ffNp7,Pawidi Health Centre II,Pawidi HC II,8.00803E+12,aUTx89Nc5z1,Lagoro Subcounty,CSACAoEcsPx,Kitgum DLG,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
36742,GYYFVZOZ3gz,Lagot Health Centre II,Lagot HC II,8.00803E+12,C7fvZef106g,Mucwini Subcounty,CSACAoEcsPx,Kitgum DLG,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
36353,qKGMj34R5qZ,Mucwini Health Centre III,Mucwini HC III,8.00802E+12,C7fvZef106g,Mucwini Subcounty,CSACAoEcsPx,Kitgum DLG,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC III,GOV,Functional,Reporting
35710,VGQoNrPWxFI,Pudor Health Centre II,Pudor HC II,8.00803E+12,C7fvZef106g,Mucwini Subcounty,CSACAoEcsPx,Kitgum DLG,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
36098,iqr4dCf6xsU,Namokora Health Centre IV,Namokora HC IV,8.00803E+12,aOw1OatOZPe,Namokora Subcounty,CSACAoEcsPx,Kitgum DLG,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC IV,GOV,Functional,Reporting
35844,MObVMkBVjki,Omiya Anyima Health Centre III,Omiya Anyima HC III,8.00802E+12,ZZmXu10Dnci,Omiya Anyima Subcounty,CSACAoEcsPx,Kitgum DLG,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC III,GOV,Functional,Reporting
38268,GHx4dLfIox3,Akilok Health Centre II,Akilok HC II,8.00803E+12,iDEPY2bO8nQ,Orom Subcounty,CSACAoEcsPx,Kitgum DLG,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
38263,QgpawnbKpCj,Akurumor Health Centre II,Akurumor HC II,8.00802E+12,iDEPY2bO8nQ,Orom Subcounty,CSACAoEcsPx,Kitgum DLG,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
36738,Kz91AKphExv,Lalekan Health Centre II,Lalekan HC II,8.00803E+12,iDEPY2bO8nQ,Orom Subcounty,CSACAoEcsPx,Kitgum DLG,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
35829,auzlyXb92mq,Orom Health Centre III,Orom HC III,8.00803E+12,iDEPY2bO8nQ,Orom Subcounty,CSACAoEcsPx,Kitgum DLG,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC III,GOV,Functional,Reporting
458428,wHXti4lneOb,Orom-Tikau Prisons Health Centre II,Orom-Tikau Prison HC II,8.00803E+12,iDEPY2bO8nQ,Orom Subcounty,CSACAoEcsPx,Kitgum DLG,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC II,GOV,Functional,Reporting
37802,CK05rJs1H25,Diocese Of Kitgum Health Centre II,Diocese Of Kitgum HC II,8.00803E+12,a9NzDoLn9kz,Pager Division,fjlLg5TXxZG,Kitgum Municipality,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC II,PNFP,Functional,Reporting
35398,g6xaEQ1fTQS,St. Joseph's Kitgum Hospital,St. Joseph's  Kitgum Hospital,8.00803E+12,a9NzDoLn9kz,Pager Division,fjlLg5TXxZG,Kitgum Municipality,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,General Hospital,PNFP,Functional,Reporting
33418,bGukebSAb69,St. Phillip's Medical Clinic,St. Phillip's  Medical Clinic,8.00802E+12,a9NzDoLn9kz,Pager Division,fjlLg5TXxZG,Kitgum Municipality,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,Clinic,PFP,Functional,Reporting
36933,JEOnniXpbdj,Kitgum Youth Centre Clinic,Kitgum Youth Center Clinic,8.00803E+12,KVTbja9X7lA,Pandwong Division,fjlLg5TXxZG,Kitgum Municipality,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,Clinic,PNFP,Functional,Reporting
36026,v6eIpzse4SO,New Life Health Centre III,New Life HC III,8.00803E+12,KVTbja9X7lA,Pandwong Division,fjlLg5TXxZG,Kitgum Municipality,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,HC III,PNFP,Functional,Reporting
36008,mrFe7PfavEW,Nimaro Medical Clinic,Nimaro Medical Clinic,8.00803E+12,KVTbja9X7lA,Pandwong Division,fjlLg5TXxZG,Kitgum Municipality,pnTVIF5v27r,Kitgum District,SUvODYOcaVf,Acholi,Clinic,PFP,Functional,Reporting
